precision|recall|f1|pr_auc|detectados|tasa_detectada|variante|modelo|feature_principal|transformacion|latencia_ms|registros_test|fold|subpartida|registros_train|outlier_rate_test
0.7142857142857143|1.0|0.8333333333333334|0.7142857142857143|35|0.1174496644295302|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.088600000017323|298|2|1005909000-LOS DEMAS MAICES|1189|0.08389261744966443
0.3333333333333333|0.04|0.07142857142857142|0.09387024608501118|3|0.010067114093959731|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.79290000013134|298|2|1005909000-LOS DEMAS MAICES|1189|0.08389261744966443
0.8064516129032258|1.0|0.8928571428571429|0.8064516129032258|31|0.10437710437710437|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.309299999586074|297|3|1005909000-LOS DEMAS MAICES|1190|0.08417508417508418
0.625|1.0|0.7692307692307693|0.625|40|0.13468013468013468|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.777899998880457|297|3|1005909000-LOS DEMAS MAICES|1190|0.08417508417508418
0.0|0.0|0.0|0.08417508417508418|5|0.016835016835016835|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.47610000165878|297|3|1005909000-LOS DEMAS MAICES|1190|0.08417508417508418
0.8928571428571429|1.0|0.9433962264150944|0.8928571428571429|28|0.09427609427609428|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.990900000047986|297|4|1005909000-LOS DEMAS MAICES|1190|0.08417508417508418
0.6756756756756757|1.0|0.8064516129032258|0.6756756756756757|37|0.12457912457912458|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.617200001433957|297|4|1005909000-LOS DEMAS MAICES|1190|0.08417508417508418
0.0|0.0|0.0|0.08417508417508418|9|0.030303030303030304|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.28380000006291|297|4|1005909000-LOS DEMAS MAICES|1190|0.08417508417508418
0.8064516129032258|1.0|0.8928571428571429|0.8064516129032258|31|0.10437710437710437|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.851399998296984|297|5|1005909000-LOS DEMAS MAICES|1190|0.08417508417508418
0.6578947368421053|1.0|0.7936507936507936|0.6578947368421053|38|0.12794612794612795|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.053399999378598|297|5|1005909000-LOS DEMAS MAICES|1190|0.08417508417508418
0.0|0.0|0.0|0.08417508417508418|2|0.006734006734006734|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.854100000477047|297|5|1005909000-LOS DEMAS MAICES|1190|0.08417508417508418
0.0|0.0|0.0|0.0|1|0.2|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.079300000143121|5|1|1006109000-DEMAS ARROZ CON CASCARA (ARROZ PADDY)|17|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.155599999052356|5|1|1006109000-DEMAS ARROZ CON CASCARA (ARROZ PADDY)|17|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.120600001362618|5|1|1006109000-DEMAS ARROZ CON CASCARA (ARROZ PADDY)|17|0.0
0.0|0.0|0.0|0.0|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.508299999652081|5|2|1006109000-DEMAS ARROZ CON CASCARA (ARROZ PADDY)|17|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.858100000201375|5|2|1006109000-DEMAS ARROZ CON CASCARA (ARROZ PADDY)|17|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.584899999041227|5|2|1006109000-DEMAS ARROZ CON CASCARA (ARROZ PADDY)|17|0.0
0.0|0.0|0.0|0.0|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|11.02089999949385|4|3|1006109000-DEMAS ARROZ CON CASCARA (ARROZ PADDY)|18|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.88090000100783|4|3|1006109000-DEMAS ARROZ CON CASCARA (ARROZ PADDY)|18|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.915300000619027|4|3|1006109000-DEMAS ARROZ CON CASCARA (ARROZ PADDY)|18|0.0
0.0|0.0|0.0|0.0|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|11.211299999558832|4|4|1006109000-DEMAS ARROZ CON CASCARA (ARROZ PADDY)|18|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.833599999183207|4|4|1006109000-DEMAS ARROZ CON CASCARA (ARROZ PADDY)|18|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.843499999595224|4|4|1006109000-DEMAS ARROZ CON CASCARA (ARROZ PADDY)|18|0.0
0.0|0.0|0.0|0.0|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.625099999539088|4|5|1006109000-DEMAS ARROZ CON CASCARA (ARROZ PADDY)|18|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.472500000105356|4|5|1006109000-DEMAS ARROZ CON CASCARA (ARROZ PADDY)|18|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.71919999939564|4|5|1006109000-DEMAS ARROZ CON CASCARA (ARROZ PADDY)|18|0.0
0.5454545454545454|1.0|0.7058823529411765|0.5454545454545454|11|0.16417910447761194|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.898399999656249|67|1|1006300000-ARROZ SEMIBLANQUEADO O BLANQUEADO, INCLUSO PULIDO O GLASEADO|264|0.08955223880597014
0.6|1.0|0.75|0.6|10|0.14925373134328357|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.832199999436853|67|1|1006300000-ARROZ SEMIBLANQUEADO O BLANQUEADO, INCLUSO PULIDO O GLASEADO|264|0.08955223880597014
0.0|0.0|0.0|0.08955223880597014|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.435499998304294|67|1|1006300000-ARROZ SEMIBLANQUEADO O BLANQUEADO, INCLUSO PULIDO O GLASEADO|264|0.08955223880597014
0.5555555555555556|1.0|0.7142857142857143|0.5555555555555556|9|0.13636363636363635|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.709000000133528|66|2|1006300000-ARROZ SEMIBLANQUEADO O BLANQUEADO, INCLUSO PULIDO O GLASEADO|265|0.07575757575757576
0.45454545454545453|1.0|0.625|0.45454545454545453|11|0.16666666666666666|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.36019999992277|66|2|1006300000-ARROZ SEMIBLANQUEADO O BLANQUEADO, INCLUSO PULIDO O GLASEADO|265|0.07575757575757576
1.0|0.2|0.3333333333333333|0.2606060606060606|1|0.015151515151515152|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|23.13000000140164|66|2|1006300000-ARROZ SEMIBLANQUEADO O BLANQUEADO, INCLUSO PULIDO O GLASEADO|265|0.07575757575757576
0.5555555555555556|1.0|0.7142857142857143|0.5555555555555556|9|0.13636363636363635|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.958000000551692|66|3|1006300000-ARROZ SEMIBLANQUEADO O BLANQUEADO, INCLUSO PULIDO O GLASEADO|265|0.07575757575757576
0.5|1.0|0.6666666666666666|0.5|10|0.15151515151515152|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.732399999847985|66|3|1006300000-ARROZ SEMIBLANQUEADO O BLANQUEADO, INCLUSO PULIDO O GLASEADO|265|0.07575757575757576
0.0|0.0|0.0|0.07575757575757576|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.553800000314368|66|3|1006300000-ARROZ SEMIBLANQUEADO O BLANQUEADO, INCLUSO PULIDO O GLASEADO|265|0.07575757575757576
0.5|1.0|0.6666666666666666|0.5|10|0.15151515151515152|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.843899999395944|66|4|1006300000-ARROZ SEMIBLANQUEADO O BLANQUEADO, INCLUSO PULIDO O GLASEADO|265|0.07575757575757576
0.45454545454545453|1.0|0.625|0.45454545454545453|11|0.16666666666666666|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.844299998803763|66|4|1006300000-ARROZ SEMIBLANQUEADO O BLANQUEADO, INCLUSO PULIDO O GLASEADO|265|0.07575757575757576
0.0|0.0|0.0|0.07575757575757576|3|0.045454545454545456|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.47079999950074|66|4|1006300000-ARROZ SEMIBLANQUEADO O BLANQUEADO, INCLUSO PULIDO O GLASEADO|265|0.07575757575757576
0.75|1.0|0.8571428571428571|0.75|8|0.12121212121212122|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.639600000809878|66|5|1006300000-ARROZ SEMIBLANQUEADO O BLANQUEADO, INCLUSO PULIDO O GLASEADO|265|0.09090909090909091
0.6|1.0|0.75|0.6|10|0.15151515151515152|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.71910000043863|66|5|1006300000-ARROZ SEMIBLANQUEADO O BLANQUEADO, INCLUSO PULIDO O GLASEADO|265|0.09090909090909091
0.0|0.0|0.0|0.09090909090909091|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.14939999874332|66|5|1006300000-ARROZ SEMIBLANQUEADO O BLANQUEADO, INCLUSO PULIDO O GLASEADO|265|0.09090909090909091
0.5428571428571428|1.0|0.7037037037037037|0.5428571428571428|70|0.07583965330444203|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.608299999148585|923|1|1008509000-QUINUA, EXCEPTO PARA LA SIEMBRA|3689|0.041170097508125676
0.6333333333333333|1.0|0.7755102040816326|0.6333333333333333|60|0.06500541711809317|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.863999999855878|923|1|1008509000-QUINUA, EXCEPTO PARA LA SIEMBRA|3689|0.041170097508125676
0.0|0.0|0.0|0.041170097508125676|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|20.40329999908863|923|1|1008509000-QUINUA, EXCEPTO PARA LA SIEMBRA|3689|0.041170097508125676
0.5588235294117647|1.0|0.7169811320754716|0.5588235294117647|68|0.07367280606717226|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.367800001404248|923|2|1008509000-QUINUA, EXCEPTO PARA LA SIEMBRA|3689|0.041170097508125676
0.6551724137931034|1.0|0.7916666666666666|0.6551724137931034|58|0.0628385698808234|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.47150000158581|923|2|1008509000-QUINUA, EXCEPTO PARA LA SIEMBRA|3689|0.041170097508125676
0.0|0.0|0.0|0.041170097508125676|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|20.549999999275315|923|2|1008509000-QUINUA, EXCEPTO PARA LA SIEMBRA|3689|0.041170097508125676
0.6166666666666667|1.0|0.7628865979381443|0.6166666666666667|60|0.0650759219088937|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.537699999986216|922|3|1008509000-QUINUA, EXCEPTO PARA LA SIEMBRA|3690|0.04013015184381779
0.6851851851851852|1.0|0.8131868131868132|0.6851851851851852|54|0.05856832971800434|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.69659999848227|922|3|1008509000-QUINUA, EXCEPTO PARA LA SIEMBRA|3690|0.04013015184381779
0.0|0.0|0.0|0.04013015184381779|6|0.006507592190889371|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|19.075700000030338|922|3|1008509000-QUINUA, EXCEPTO PARA LA SIEMBRA|3690|0.04013015184381779
0.578125|1.0|0.7326732673267327|0.578125|64|0.06941431670281996|A_BASELINE|IQR sobre VU original|VU|sin transformacion|11.124399999971502|922|4|1008509000-QUINUA, EXCEPTO PARA LA SIEMBRA|3690|0.04013015184381779
0.6271186440677966|1.0|0.7708333333333334|0.6271186440677966|59|0.06399132321041215|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.21489999948244|922|4|1008509000-QUINUA, EXCEPTO PARA LA SIEMBRA|3690|0.04013015184381779
0.0|0.0|0.0|0.04013015184381779|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|19.577699998990283|922|4|1008509000-QUINUA, EXCEPTO PARA LA SIEMBRA|3690|0.04013015184381779
0.59375|1.0|0.7450980392156863|0.59375|64|0.06941431670281996|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.647299999618554|922|5|1008509000-QUINUA, EXCEPTO PARA LA SIEMBRA|3690|0.04121475054229935
0.6229508196721312|1.0|0.7676767676767676|0.6229508196721312|61|0.06616052060737528|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.75239999954647|922|5|1008509000-QUINUA, EXCEPTO PARA LA SIEMBRA|3690|0.04121475054229935
0.0|0.0|0.0|0.04121475054229935|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|19.141200000376557|922|5|1008509000-QUINUA, EXCEPTO PARA LA SIEMBRA|3690|0.04121475054229935
1.0|1.0|1.0|1.0|1|0.037037037037037035|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.492999999565654|27|1|1008902900-KIWICHA, EXCEPTO PARA LA SIEMBRA|106|0.037037037037037035
1.0|1.0|1.0|1.0|1|0.037037037037037035|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|8.396199998969678|27|1|1008902900-KIWICHA, EXCEPTO PARA LA SIEMBRA|106|0.037037037037037035
0.0|0.0|0.0|0.037037037037037035|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.702799999620765|27|1|1008902900-KIWICHA, EXCEPTO PARA LA SIEMBRA|106|0.037037037037037035
1.0|1.0|1.0|1.0|2|0.07407407407407407|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.957200001736055|27|2|1008902900-KIWICHA, EXCEPTO PARA LA SIEMBRA|106|0.07407407407407407
1.0|1.0|1.0|1.0|2|0.07407407407407407|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.992100000090431|27|2|1008902900-KIWICHA, EXCEPTO PARA LA SIEMBRA|106|0.07407407407407407
0.0|0.0|0.0|0.07407407407407407|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.455500001029577|27|2|1008902900-KIWICHA, EXCEPTO PARA LA SIEMBRA|106|0.07407407407407407
1.0|0.5|0.6666666666666666|0.537037037037037|1|0.037037037037037035|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.587800001099822|27|3|1008902900-KIWICHA, EXCEPTO PARA LA SIEMBRA|106|0.07407407407407407
1.0|1.0|1.0|1.0|2|0.07407407407407407|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.720800000650343|27|3|1008902900-KIWICHA, EXCEPTO PARA LA SIEMBRA|106|0.07407407407407407
0.0|0.0|0.0|0.07407407407407407|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.95570000083535|27|3|1008902900-KIWICHA, EXCEPTO PARA LA SIEMBRA|106|0.07407407407407407
1.0|1.0|1.0|1.0|1|0.038461538461538464|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.48190000053728|26|4|1008902900-KIWICHA, EXCEPTO PARA LA SIEMBRA|107|0.038461538461538464
1.0|1.0|1.0|1.0|1|0.038461538461538464|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.545900000375696|26|4|1008902900-KIWICHA, EXCEPTO PARA LA SIEMBRA|107|0.038461538461538464
0.0|0.0|0.0|0.038461538461538464|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.954900000200723|26|4|1008902900-KIWICHA, EXCEPTO PARA LA SIEMBRA|107|0.038461538461538464
1.0|1.0|1.0|1.0|1|0.038461538461538464|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.015800000270247|26|5|1008902900-KIWICHA, EXCEPTO PARA LA SIEMBRA|107|0.038461538461538464
1.0|1.0|1.0|1.0|1|0.038461538461538464|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.706200000437093|26|5|1008902900-KIWICHA, EXCEPTO PARA LA SIEMBRA|107|0.038461538461538464
0.0|0.0|0.0|0.038461538461538464|1|0.038461538461538464|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.09119999941322|26|5|1008902900-KIWICHA, EXCEPTO PARA LA SIEMBRA|107|0.038461538461538464
0.0|0.0|0.0|0.0|1|0.16666666666666666|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.880599998723483|6|1|1008909900-LOS DEMÃS CEREALES, EXCEPTO PARA LA SIEMBRA|21|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.157899998375797|6|1|1008909900-LOS DEMÃS CEREALES, EXCEPTO PARA LA SIEMBRA|21|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.29309999952966|6|1|1008909900-LOS DEMÃS CEREALES, EXCEPTO PARA LA SIEMBRA|21|0.0
0.0|0.0|0.0|0.0|1|0.16666666666666666|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.493499999734922|6|2|1008909900-LOS DEMÃS CEREALES, EXCEPTO PARA LA SIEMBRA|21|0.0
0.0|0.0|0.0|0.0|1|0.16666666666666666|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.509899999102345|6|2|1008909900-LOS DEMÃS CEREALES, EXCEPTO PARA LA SIEMBRA|21|0.0
0.0|0.0|0.0|0.0|1|0.16666666666666666|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.505600000731647|6|2|1008909900-LOS DEMÃS CEREALES, EXCEPTO PARA LA SIEMBRA|21|0.0
0.0|0.0|0.0|0.0|1|0.2|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.972500000003492|5|3|1008909900-LOS DEMÃS CEREALES, EXCEPTO PARA LA SIEMBRA|22|0.0
0.0|0.0|0.0|0.0|1|0.2|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|11.723699999492965|5|3|1008909900-LOS DEMÃS CEREALES, EXCEPTO PARA LA SIEMBRA|22|0.0
0.0|0.0|0.0|0.0|1|0.2|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|20.676300000559422|5|3|1008909900-LOS DEMÃS CEREALES, EXCEPTO PARA LA SIEMBRA|22|0.0
0.0|0.0|0.0|0.0|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.997899998983485|5|4|1008909900-LOS DEMÃS CEREALES, EXCEPTO PARA LA SIEMBRA|22|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.35280000178318|5|4|1008909900-LOS DEMÃS CEREALES, EXCEPTO PARA LA SIEMBRA|22|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.250299999432173|5|4|1008909900-LOS DEMÃS CEREALES, EXCEPTO PARA LA SIEMBRA|22|0.0
0.0|0.0|0.0|0.0|2|0.4|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.852600000158418|5|5|1008909900-LOS DEMÃS CEREALES, EXCEPTO PARA LA SIEMBRA|22|0.0
0.0|0.0|0.0|0.0|1|0.2|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.77489999968384|5|5|1008909900-LOS DEMÃS CEREALES, EXCEPTO PARA LA SIEMBRA|22|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|18.183199999839417|5|5|1008909900-LOS DEMÃS CEREALES, EXCEPTO PARA LA SIEMBRA|22|0.0
0.0|0.0|0.0|0.3076923076923077|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.935799998856965|13|1|101299000-LOS DEMAS CABALLOS VIVOS, EXCEPTO LOS DE CARRERA O REPRODUCTORES DE RAZA PURA|51|0.3076923076923077
0.0|0.0|0.0|0.3076923076923077|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.900899998683599|13|1|101299000-LOS DEMAS CABALLOS VIVOS, EXCEPTO LOS DE CARRERA O REPRODUCTORES DE RAZA PURA|51|0.3076923076923077
0.0|0.0|0.0|0.3076923076923077|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.27260000006936|13|1|101299000-LOS DEMAS CABALLOS VIVOS, EXCEPTO LOS DE CARRERA O REPRODUCTORES DE RAZA PURA|51|0.3076923076923077
0.0|0.0|0.0|0.3076923076923077|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.420799999134033|13|2|101299000-LOS DEMAS CABALLOS VIVOS, EXCEPTO LOS DE CARRERA O REPRODUCTORES DE RAZA PURA|51|0.3076923076923077
0.0|0.0|0.0|0.3076923076923077|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.793100000024424|13|2|101299000-LOS DEMAS CABALLOS VIVOS, EXCEPTO LOS DE CARRERA O REPRODUCTORES DE RAZA PURA|51|0.3076923076923077
0.0|0.0|0.0|0.3076923076923077|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|19.364300000233925|13|2|101299000-LOS DEMAS CABALLOS VIVOS, EXCEPTO LOS DE CARRERA O REPRODUCTORES DE RAZA PURA|51|0.3076923076923077
0.0|0.0|0.0|0.3076923076923077|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.486400000445428|13|3|101299000-LOS DEMAS CABALLOS VIVOS, EXCEPTO LOS DE CARRERA O REPRODUCTORES DE RAZA PURA|51|0.3076923076923077
0.0|0.0|0.0|0.3076923076923077|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.548500000164495|13|3|101299000-LOS DEMAS CABALLOS VIVOS, EXCEPTO LOS DE CARRERA O REPRODUCTORES DE RAZA PURA|51|0.3076923076923077
0.0|0.0|0.0|0.3076923076923077|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.549799998756498|13|3|101299000-LOS DEMAS CABALLOS VIVOS, EXCEPTO LOS DE CARRERA O REPRODUCTORES DE RAZA PURA|51|0.3076923076923077
0.0|0.0|0.0|0.3076923076923077|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.041600000477047|13|4|101299000-LOS DEMAS CABALLOS VIVOS, EXCEPTO LOS DE CARRERA O REPRODUCTORES DE RAZA PURA|51|0.3076923076923077
0.0|0.0|0.0|0.3076923076923077|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.68760000068869|13|4|101299000-LOS DEMAS CABALLOS VIVOS, EXCEPTO LOS DE CARRERA O REPRODUCTORES DE RAZA PURA|51|0.3076923076923077
0.0|0.0|0.0|0.3076923076923077|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.716899999868474|13|4|101299000-LOS DEMAS CABALLOS VIVOS, EXCEPTO LOS DE CARRERA O REPRODUCTORES DE RAZA PURA|51|0.3076923076923077
0.0|0.0|0.0|0.25|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.788299999854644|12|5|101299000-LOS DEMAS CABALLOS VIVOS, EXCEPTO LOS DE CARRERA O REPRODUCTORES DE RAZA PURA|52|0.25
0.0|0.0|0.0|0.25|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.173200000281213|12|5|101299000-LOS DEMAS CABALLOS VIVOS, EXCEPTO LOS DE CARRERA O REPRODUCTORES DE RAZA PURA|52|0.25
0.0|0.0|0.0|0.25|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.81990000179212|12|5|101299000-LOS DEMAS CABALLOS VIVOS, EXCEPTO LOS DE CARRERA O REPRODUCTORES DE RAZA PURA|52|0.25
0.0|0.0|0.0|0.0|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.159700000964222|23|1|105120000-PAVOS (GALLIPAVOS) VIVOS, DE PESO INFERIOR O IGUAL A 185 GR|90|0.0
0.0|0.0|0.0|0.0|0|0.0|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|10.506700000405544|23|1|105120000-PAVOS (GALLIPAVOS) VIVOS, DE PESO INFERIOR O IGUAL A 185 GR|90|0.0
0.0|0.0|0.0|0.0|0|0.0|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.558599998461432|23|1|105120000-PAVOS (GALLIPAVOS) VIVOS, DE PESO INFERIOR O IGUAL A 185 GR|90|0.0
0.4|1.0|0.5714285714285714|0.4|5|0.21739130434782608|A_BASELINE|IQR sobre VU original|VU|sin transformacion|10.23910000003525|23|2|105120000-PAVOS (GALLIPAVOS) VIVOS, DE PESO INFERIOR O IGUAL A 185 GR|90|0.08695652173913043
0.4|1.0|0.5714285714285714|0.4|5|0.21739130434782608|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.6345999991172|23|2|105120000-PAVOS (GALLIPAVOS) VIVOS, DE PESO INFERIOR O IGUAL A 185 GR|90|0.08695652173913043
0.0|0.0|0.0|0.08695652173913043|1|0.043478260869565216|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|17.338899999231216|23|2|105120000-PAVOS (GALLIPAVOS) VIVOS, DE PESO INFERIOR O IGUAL A 185 GR|90|0.08695652173913043
0.0|0.0|0.0|0.0|3|0.13043478260869565|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.894700000586454|23|3|105120000-PAVOS (GALLIPAVOS) VIVOS, DE PESO INFERIOR O IGUAL A 185 GR|90|0.0
0.0|0.0|0.0|0.0|3|0.13043478260869565|B_LOG|IQR sobre log1p(VU)|LOG_VU|log1p|9.492900000623195|23|3|105120000-PAVOS (GALLIPAVOS) VIVOS, DE PESO INFERIOR O IGUAL A 185 GR|90|0.0
0.0|0.0|0.0|0.0|1|0.043478260869565216|C_WINS|IQR sobre VU winsorizado|VU_WINS|winsor P5-P95 ajustado en train|16.697999999450985|23|3|105120000-PAVOS (GALLIPAVOS) VIVOS, DE PESO INFERIOR O IGUAL A 185 GR|90|0.0
0.0|0.0|0.0|0.0|0|0.0|A_BASELINE|IQR sobre VU original|VU|sin transformacion|9.334700000181329|22|4|105120000-PAVOS (GALLIPAVOS) VIVOS, DE PESO INFERIOR O IGUAL A 185 GR|91|0.0
